Date,Year,Month,Daytype,Weekday,WeekdayNum,Day,Hour,Mississippi Critical,Suwanee Critical,Flightline Critical,Hospital Critical,Combined Critical
4/14/18,2018,April,Saturday,Saturday,6,14,4,"1,535",544,987,357,3424
4/14/18,2018,April,Saturday,Saturday,6,14,5,"1,524",548,974,344,3389
4/14/18,2018,April,Saturday,Saturday,6,14,6,"1,464",518,911,330,3223
4/14/18,2018,April,Saturday,Saturday,6,14,7,"1,485",503,935,332,3254
4/14/18,2018,April,Saturday,Saturday,6,14,8,"1,789",517,967,532,3805
4/14/18,2018,April,Saturday,Saturday,6,14,9,"1,927",532,"1,002",562,4022
4/14/18,2018,April,Saturday,Saturday,6,14,10,"2,023",544,969,577,4112
4/14/18,2018,April,Saturday,Saturday,6,14,11,"2,047",545,993,601,4185
4/14/18,2018,April,Saturday,Saturday,6,14,12,"2,042",544,997,587,4170
4/14/18,2018,April,Saturday,Saturday,6,14,13,"2,084",549,"1,035",597,4266
4/14/18,2018,April,Saturday,Saturday,6,14,14,"2,073",556,"1,023",605,4256
4/14/18,2018,April,Saturday,Saturday,6,14,15,"2,053",548,959,596,4156
4/14/18,2018,April,Saturday,Saturday,6,14,16,"2,043",549,945,588,4125
4/14/18,2018,April,Saturday,Saturday,6,14,17,"2,018",538,916,574,4045
4/14/18,2018,April,Saturday,Saturday,6,14,18,"1,682",524,880,363,3449
4/14/18,2018,April,Saturday,Saturday,6,14,19,"1,673",557,961,390,3581
4/14/18,2018,April,Saturday,Saturday,6,14,20,"1,662",569,950,379,3561
4/14/18,2018,April,Saturday,Saturday,6,14,21,"1,633",575,956,384,3548
4/14/18,2018,April,Saturday,Saturday,6,14,22,"1,614",578,963,375,3530
4/14/18,2018,April,Saturday,Saturday,6,14,23,"1,572",586,964,374,3496
4/15/18,2018,April,Sunday,Sunday,7,15,0,"1,583",588,961,366,3498
4/15/18,2018,April,Sunday,Sunday,7,15,1,"1,565",579,960,365,3468
4/15/18,2018,April,Sunday,Sunday,7,15,2,"1,579",577,997,366,3520
4/15/18,2018,April,Sunday,Sunday,7,15,3,"1,416",583,969,376,3343
4/15/18,2018,April,Sunday,Sunday,7,15,4,"1,374",594,963,376,3307
4/15/18,2018,April,Sunday,Sunday,7,15,5,"1,355",593,960,379,3288
4/15/18,2018,April,Sunday,Sunday,7,15,6,"1,293",590,934,375,3191
4/15/18,2018,April,Sunday,Sunday,7,15,7,"1,204",556,888,361,3008
4/15/18,2018,April,Sunday,Sunday,7,15,8,"1,282",515,863,506,3166
4/15/18,2018,April,Sunday,Sunday,7,15,9,"1,364",462,810,467,3103
4/15/18,2018,April,Sunday,Sunday,7,15,10,"1,537",452,822,462,3274
4/15/18,2018,April,Sunday,Sunday,7,15,11,"1,497",454,802,454,3206
4/15/18,2018,April,Sunday,Sunday,7,15,12,"1,487",462,786,451,3186
4/15/18,2018,April,Sunday,Sunday,7,15,13,"1,481",457,791,447,3176
4/15/18,2018,April,Sunday,Sunday,7,15,14,"1,513",462,782,443,3200
4/15/18,2018,April,Sunday,Sunday,7,15,15,"1,516",464,769,433,3182
4/15/18,2018,April,Sunday,Sunday,7,15,16,"1,551",459,769,421,3200
4/15/18,2018,April,Sunday,Sunday,7,15,17,"1,464",445,757,427,3093
4/15/18,2018,April,Sunday,Sunday,7,15,18,"1,243",444,757,282,2726
4/15/18,2018,April,Sunday,Sunday,7,15,19,"1,287",478,785,300,2850
4/15/18,2018,April,Sunday,Sunday,7,15,20,"1,327",491,806,299,2923
4/15/18,2018,April,Sunday,Sunday,7,15,21,"1,312",488,818,297,2914
4/15/18,2018,April,Sunday,Sunday,7,15,22,"1,295",487,824,284,2890
4/15/18,2018,April,Sunday,Sunday,7,15,23,"1,295",486,834,285,2901
4/16/18,2018,April,Weekday,Monday,1,16,0,"1,291",499,833,277,2899
4/16/18,2018,April,Weekday,Monday,1,16,1,"1,306",497,865,273,2941
4/16/18,2018,April,Weekday,Monday,1,16,2,"1,326",502,865,267,2961
4/16/18,2018,April,Weekday,Monday,1,16,3,"1,338",502,877,276,2992
4/16/18,2018,April,Weekday,Monday,1,16,4,"1,395",534,894,272,3095
4/16/18,2018,April,Weekday,Monday,1,16,5,"1,575",546,934,285,3340
4/16/18,2018,April,Weekday,Monday,1,16,6,"1,615",535,942,285,3378
4/16/18,2018,April,Weekday,Monday,1,16,7,"1,692",586,"1,030",352,3660
4/16/18,2018,April,Weekday,Monday,1,16,8,"2,400",638,"1,196",770,5003
4/16/18,2018,April,Weekday,Monday,1,16,9,"2,417",662,"1,173",758,5010
4/16/18,2018,April,Weekday,Monday,1,16,10,"2,398",641,"1,183",763,4986
4/16/18,2018,April,Weekday,Monday,1,16,11,"2,397",655,"1,299",786,5137
4/16/18,2018,April,Weekday,Monday,1,16,12,"2,422",645,"1,294",746,5107
4/16/18,2018,April,Weekday,Monday,1,16,13,"2,423",667,"1,283",771,5143
4/16/18,2018,April,Weekday,Monday,1,16,14,"2,420",672,"1,197",782,5071
4/16/18,2018,April,Weekday,Monday,1,16,15,"2,423",664,"1,129",804,5021
4/16/18,2018,April,Weekday,Monday,1,16,16,"2,286",610,"1,077",750,4723
4/16/18,2018,April,Weekday,Monday,1,16,17,"2,188",555,"1,025",678,4447
4/16/18,2018,April,Weekday,Monday,1,16,18,"1,393",535,"1,108",326,3362
4/16/18,2018,April,Weekday,Monday,1,16,19,"1,368",555,"1,006",315,3244
4/16/18,2018,April,Weekday,Monday,1,16,20,"1,388",553,"1,021",319,3281
4/16/18,2018,April,Weekday,Monday,1,16,21,"1,372",545,985,309,3211
4/16/18,2018,April,Weekday,Monday,1,16,22,"1,355",505,940,290,3090
4/16/18,2018,April,Weekday,Monday,1,16,23,"1,307",483,"1,009",287,3086
4/17/18,2018,April,Weekday,Tuesday,2,17,0,"1,321",488,938,284,3031
4/17/18,2018,April,Weekday,Tuesday,2,17,1,"1,325",482,920,278,3006
4/17/18,2018,April,Weekday,Tuesday,2,17,2,"1,331",477,888,278,2974
4/17/18,2018,April,Weekday,Tuesday,2,17,3,"1,323",484,916,281,3004
4/17/18,2018,April,Weekday,Tuesday,2,17,4,"1,391",527,942,280,3141
4/17/18,2018,April,Weekday,Tuesday,2,17,5,"1,563",542,"1,023",291,3418
4/17/18,2018,April,Weekday,Tuesday,2,17,6,"1,613",536,985,299,3433
4/17/18,2018,April,Weekday,Tuesday,2,17,7,"1,704",602,"1,122",347,3775
4/17/18,2018,April,Weekday,Tuesday,2,17,8,"2,477",635,"1,194",775,5081
4/17/18,2018,April,Weekday,Tuesday,2,17,9,"2,459",635,"1,208",797,5100
4/17/18,2018,April,Weekday,Tuesday,2,17,10,"2,518",650,"1,221",833,5222
4/17/18,2018,April,Weekday,Tuesday,2,17,11,"2,618",658,"1,226",840,5341
4/17/18,2018,April,Weekday,Tuesday,2,17,12,"2,679",676,"1,249",847,5451
4/17/18,2018,April,Weekday,Tuesday,2,17,13,"2,725",695,"1,278",862,5560
4/17/18,2018,April,Weekday,Tuesday,2,17,14,"2,711",698,"1,273",873,5555
4/17/18,2018,April,Weekday,Tuesday,2,17,15,"2,694",700,"1,238",896,5527
4/17/18,2018,April,Weekday,Tuesday,2,17,16,"2,549",661,"1,271",796,5277
4/17/18,2018,April,Weekday,Tuesday,2,17,17,"2,359",581,"1,253",728,4921
4/17/18,2018,April,Weekday,Tuesday,2,17,18,"1,520",550,"1,201",341,3612
4/17/18,2018,April,Weekday,Tuesday,2,17,19,"1,467",579,"1,203",343,3592
4/17/18,2018,April,Weekday,Tuesday,2,17,20,"1,453",574,"1,220",336,3582
4/17/18,2018,April,Weekday,Tuesday,2,17,21,"1,404",557,"1,090",332,3384
4/17/18,2018,April,Weekday,Tuesday,2,17,22,"1,363",540,965,318,3186
4/17/18,2018,April,Weekday,Tuesday,2,17,23,"1,308",496,928,312,3044
4/18/18,2018,April,Weekday,Wednesday,3,18,0,"1,295",507,930,313,3045
4/18/18,2018,April,Weekday,Wednesday,3,18,1,"1,302",511,936,312,3061
4/18/18,2018,April,Weekday,Wednesday,3,18,2,"1,303",514,959,313,3089
4/18/18,2018,April,Weekday,Wednesday,3,18,3,"1,300",520,961,320,3100
4/18/18,2018,April,Weekday,Wednesday,3,18,4,"1,407",571,983,323,3284
4/18/18,2018,April,Weekday,Wednesday,3,18,5,"1,616",584,"1,071",343,3614
4/18/18,2018,April,Weekday,Wednesday,3,18,6,"1,690",595,"1,076",338,3700
4/18/18,2018,April,Weekday,Wednesday,3,18,7,"1,857",655,"1,133",415,4060
4/18/18,2018,April,Weekday,Wednesday,3,18,8,"2,906",707,"1,354",910,5877
4/18/18,2018,April,Weekday,Wednesday,3,18,9,"2,963",748,"1,467",956,6134
4/18/18,2018,April,Weekday,Wednesday,3,18,10,"3,126",751,"1,528",979,6384
4/18/18,2018,April,Weekday,Wednesday,3,18,11,"3,147",755,"1,652",993,6547
4/18/18,2018,April,Weekday,Wednesday,3,18,12,"3,220",807,"1,696","1,012",6734
4/18/18,2018,April,Weekday,Wednesday,3,18,13,"3,221",867,"1,830","1,020",6937
4/18/18,2018,April,Weekday,Wednesday,3,18,14,"3,204",884,"1,721","1,040",6849
4/18/18,2018,April,Weekday,Wednesday,3,18,15,"3,102",821,"1,502","1,028",6453
4/18/18,2018,April,Weekday,Wednesday,3,18,16,"2,971",752,"1,368",958,6049
4/18/18,2018,April,Weekday,Wednesday,3,18,17,"2,707",676,"1,315",884,5582
4/18/18,2018,April,Weekday,Wednesday,3,18,18,"1,705",645,"1,245",418,4012
4/18/18,2018,April,Weekday,Wednesday,3,18,19,"1,634",700,"1,357",402,4093
4/18/18,2018,April,Weekday,Wednesday,3,18,20,"1,622",741,"1,448",390,4201
4/18/18,2018,April,Weekday,Wednesday,3,18,21,"1,533",669,"1,430",381,4014
4/18/18,2018,April,Weekday,Wednesday,3,18,22,"1,525",591,"1,138",364,3618
4/18/18,2018,April,Weekday,Wednesday,3,18,23,"1,466",567,907,353,3292
4/19/18,2018,April,Weekday,Thursday,4,19,0,"1,466",550,934,355,3303
4/19/18,2018,April,Weekday,Thursday,4,19,1,"1,448",552,951,347,3297
4/19/18,2018,April,Weekday,Thursday,4,19,2,"1,452",588,969,347,3356
4/19/18,2018,April,Weekday,Thursday,4,19,3,"1,431",648,981,353,3413
4/19/18,2018,April,Weekday,Thursday,4,19,4,"1,530",660,"1,012",347,3549
4/19/18,2018,April,Weekday,Thursday,4,19,5,"1,758",676,"1,068",372,3874
4/19/18,2018,April,Weekday,Thursday,4,19,6,"1,777",629,"1,016",369,3791
4/19/18,2018,April,Weekday,Thursday,4,19,7,"1,944",674,"1,183",436,4236
4/19/18,2018,April,Weekday,Thursday,4,19,8,"2,982",784,"1,391",947,6104
4/19/18,2018,April,Weekday,Thursday,4,19,9,"3,103",757,"1,527",977,6364
4/19/18,2018,April,Weekday,Thursday,4,19,10,"3,180",788,"1,617","1,011",6595
4/19/18,2018,April,Weekday,Thursday,4,19,11,"3,168",861,"1,419","1,046",6494
4/19/18,2018,April,Weekday,Thursday,4,19,12,"3,219",786,"1,381","1,054",6440
4/19/18,2018,April,Weekday,Thursday,4,19,13,"3,310",788,"1,402","1,051",6551
4/19/18,2018,April,Weekday,Thursday,4,19,14,"3,253",798,"1,468","1,060",6580
4/19/18,2018,April,Weekday,Thursday,4,19,15,"3,138",768,"1,566","1,061",6533
4/19/18,2018,April,Weekday,Thursday,4,19,16,"2,976",732,"1,512",976,6195
4/19/18,2018,April,Weekday,Thursday,4,19,17,"2,794",662,"1,220",897,5572
4/19/18,2018,April,Weekday,Thursday,4,19,18,"1,764",615,"1,235",430,4043
4/19/18,2018,April,Weekday,Thursday,4,19,19,"1,662",641,"1,326",418,4047
4/19/18,2018,April,Weekday,Thursday,4,19,20,"1,636",644,"1,102",397,3779
4/19/18,2018,April,Weekday,Thursday,4,19,21,"1,504",597,938,366,3405
4/19/18,2018,April,Weekday,Thursday,4,19,22,"1,431",540,799,329,3099
4/19/18,2018,April,Weekday,Thursday,4,19,23,"1,361",488,747,319,2915
4/20/18,2018,April,Weekday,Friday,5,20,0,"1,349",476,748,305,2878
4/20/18,2018,April,Weekday,Friday,5,20,1,"1,310",474,734,299,2817
4/20/18,2018,April,Weekday,Friday,5,20,2,"1,312",471,759,298,2840
4/20/18,2018,April,Weekday,Friday,5,20,3,"1,296",467,750,295,2808
4/20/18,2018,April,Weekday,Friday,5,20,4,"1,391",514,781,289,2975
4/20/18,2018,April,Weekday,Friday,5,20,5,"1,523",517,837,299,3176
4/20/18,2018,April,Weekday,Friday,5,20,6,"1,566",509,826,290,3190
4/20/18,2018,April,Weekday,Friday,5,20,7,"1,600",538,898,319,3355
4/20/18,2018,April,Weekday,Friday,5,20,8,"2,324",545,959,686,4514
4/20/18,2018,April,Weekday,Friday,5,20,9,"2,417",574,968,743,4702
4/20/18,2018,April,Weekday,Friday,5,20,10,"2,498",576,939,737,4750
4/20/18,2018,April,Weekday,Friday,5,20,11,"2,577",585,937,726,4824
4/20/18,2018,April,Weekday,Friday,5,20,12,"2,670",610,959,732,4971
4/20/18,2018,April,Weekday,Friday,5,20,13,"2,758",625,957,747,5088
4/20/18,2018,April,Weekday,Friday,5,20,14,"2,695",619,911,750,4975
4/20/18,2018,April,Weekday,Friday,5,20,15,"2,580",610,894,749,4833
4/20/18,2018,April,Weekday,Friday,5,20,16,"2,474",584,861,725,4644
4/20/18,2018,April,Weekday,Friday,5,20,17,"2,337",561,799,704,4401
4/20/18,2018,April,Weekday,Friday,5,20,18,"1,473",534,775,331,3114
4/20/18,2018,April,Weekday,Friday,5,20,19,"1,446",583,806,338,3173
4/20/18,2018,April,Weekday,Friday,5,20,20,"1,435",567,819,334,3155
4/20/18,2018,April,Weekday,Friday,5,20,21,"1,397",550,802,328,3077
4/20/18,2018,April,Weekday,Friday,5,20,22,"1,375",521,776,310,2981
4/20/18,2018,April,Weekday,Friday,5,20,23,"1,325",479,755,305,2864
4/21/18,2018,April,Saturday,Saturday,6,21,0,"1,311",479,757,300,2848
4/21/18,2018,April,Saturday,Saturday,6,21,1,"1,308",478,748,297,2831
4/21/18,2018,April,Saturday,Saturday,6,21,2,"1,302",481,767,308,2858
4/21/18,2018,April,Saturday,Saturday,6,21,3,"1,288",478,756,299,2821
4/21/18,2018,April,Saturday,Saturday,6,21,4,"1,357",486,750,308,2901
4/21/18,2018,April,Saturday,Saturday,6,21,5,"1,345",488,748,308,2889
4/21/18,2018,April,Saturday,Saturday,6,21,6,"1,294",469,701,297,2761
4/21/18,2018,April,Saturday,Saturday,6,21,7,"1,283",452,722,287,2745
4/21/18,2018,April,Saturday,Saturday,6,21,8,"1,505",455,735,449,3144
4/21/18,2018,April,Saturday,Saturday,6,21,9,"1,544",462,755,464,3225
4/21/18,2018,April,Saturday,Saturday,6,21,10,"1,626",469,801,477,3372
4/21/18,2018,April,Saturday,Saturday,6,21,11,"1,669",475,800,499,3443
4/21/18,2018,April,Saturday,Saturday,6,21,12,"1,764",495,818,528,3605
4/21/18,2018,April,Saturday,Saturday,6,21,13,"1,811",497,819,512,3639
4/21/18,2018,April,Saturday,Saturday,6,21,14,"1,830",505,832,540,3708
4/21/18,2018,April,Saturday,Saturday,6,21,15,"1,805",492,823,525,3645
4/21/18,2018,April,Saturday,Saturday,6,21,16,"1,772",498,808,523,3601
4/21/18,2018,April,Saturday,Saturday,6,21,17,"1,802",494,803,537,3636
4/21/18,2018,April,Saturday,Saturday,6,21,18,"1,505",504,776,350,3135
4/21/18,2018,April,Saturday,Saturday,6,21,19,"1,483",528,821,363,3194
4/21/18,2018,April,Saturday,Saturday,6,21,20,"1,505",545,841,358,3248
4/21/18,2018,April,Saturday,Saturday,6,21,21,"1,480",541,836,359,3216
4/21/18,2018,April,Saturday,Saturday,6,21,22,"1,439",522,829,342,3132
4/21/18,2018,April,Saturday,Saturday,6,21,23,"1,409",521,825,335,3090
4/22/18,2018,April,Sunday,Sunday,7,22,0,"1,387",517,825,326,3054
4/22/18,2018,April,Sunday,Sunday,7,22,1,"1,392",522,821,330,3066
4/22/18,2018,April,Sunday,Sunday,7,22,2,"1,390",523,852,333,3098
4/22/18,2018,April,Sunday,Sunday,7,22,3,"1,406",528,845,343,3122
4/22/18,2018,April,Sunday,Sunday,7,22,4,"1,478",533,853,347,3210
4/22/18,2018,April,Sunday,Sunday,7,22,5,"1,474",536,858,352,3219
4/22/18,2018,April,Sunday,Sunday,7,22,6,"1,408",524,765,335,3032
4/22/18,2018,April,Sunday,Sunday,7,22,7,"1,417",500,780,340,3037
4/22/18,2018,April,Sunday,Sunday,7,22,8,"1,638",512,799,534,3482
4/22/18,2018,April,Sunday,Sunday,7,22,9,"1,740",512,826,546,3624
4/22/18,2018,April,Sunday,Sunday,7,22,10,"1,784",512,827,557,3681
4/22/18,2018,April,Sunday,Sunday,7,22,11,"1,804",522,821,554,3701
4/22/18,2018,April,Sunday,Sunday,7,22,12,"1,847",524,847,565,3783
4/22/18,2018,April,Sunday,Sunday,7,22,13,"1,864",523,849,564,3799
4/22/18,2018,April,Sunday,Sunday,7,22,14,"1,953",550,859,565,3927
4/22/18,2018,April,Sunday,Sunday,7,22,15,"1,906",538,837,564,3846
4/22/18,2018,April,Sunday,Sunday,7,22,16,"1,888",536,839,566,3828
4/22/18,2018,April,Sunday,Sunday,7,22,17,"1,833",531,808,557,3729
4/22/18,2018,April,Sunday,Sunday,7,22,18,"1,563",521,793,357,3234
4/22/18,2018,April,Sunday,Sunday,7,22,19,"1,570",560,848,386,3364
4/22/18,2018,April,Sunday,Sunday,7,22,20,"1,581",556,861,367,3364
4/22/18,2018,April,Sunday,Sunday,7,22,21,"1,538",555,870,363,3326
4/22/18,2018,April,Sunday,Sunday,7,22,22,"1,515",545,864,356,3280
4/22/18,2018,April,Sunday,Sunday,7,22,23,"1,461",536,844,346,3187
4/23/18,2018,April,Weekday,Monday,1,23,0,"1,471",521,866,338,3197
4/23/18,2018,April,Weekday,Monday,1,23,1,"1,444",538,864,337,3184
4/23/18,2018,April,Weekday,Monday,1,23,2,"1,447",552,878,339,3217
4/23/18,2018,April,Weekday,Monday,1,23,3,"1,443",560,905,350,3259
4/23/18,2018,April,Weekday,Monday,1,23,4,"1,568",626,917,344,3456
4/23/18,2018,April,Weekday,Monday,1,23,5,"1,766",652,993,383,3794
4/23/18,2018,April,Weekday,Monday,1,23,6,"1,817",629,"1,049",379,3875
4/23/18,2018,April,Weekday,Monday,1,23,7,"1,974",706,"1,267",432,4379
4/23/18,2018,April,Weekday,Monday,1,23,8,"3,048",760,"1,467",963,6238
4/23/18,2018,April,Weekday,Monday,1,23,9,"3,085",758,"1,610",982,6436
4/23/18,2018,April,Weekday,Monday,1,23,10,"3,113",795,"1,624",999,6531
4/23/18,2018,April,Weekday,Monday,1,23,11,"3,148",785,"1,613",938,6484
4/23/18,2018,April,Weekday,Monday,1,23,12,"3,190",791,"1,604","1,007",6593
4/23/18,2018,April,Weekday,Monday,1,23,13,"3,157",796,"1,607","1,011",6571
4/23/18,2018,April,Weekday,Monday,1,23,14,"3,069",792,"1,581","1,020",6461
4/23/18,2018,April,Weekday,Monday,1,23,15,"2,980",759,"1,438","1,012",6189
4/23/18,2018,April,Weekday,Monday,1,23,16,"2,816",727,"1,404",930,5876
4/23/18,2018,April,Weekday,Monday,1,23,17,"2,601",654,"1,333",826,5413
4/23/18,2018,April,Weekday,Monday,1,23,18,"1,602",586,"1,204",380,3772
4/23/18,2018,April,Weekday,Monday,1,23,19,"1,575",598,"1,125",364,3662
4/23/18,2018,April,Weekday,Monday,1,23,20,"1,563",612,"1,138",363,3676
4/23/18,2018,April,Weekday,Monday,1,23,21,"1,522",593,"1,130",353,3597
4/23/18,2018,April,Weekday,Monday,1,23,22,"1,439",564,"1,080",346,3429
4/23/18,2018,April,Weekday,Monday,1,23,23,"1,395",528,896,339,3158
4/24/18,2018,April,Weekday,Tuesday,2,24,0,"1,365",522,846,321,3054
4/24/18,2018,April,Weekday,Tuesday,2,24,1,"1,327",510,826,315,2979
4/24/18,2018,April,Weekday,Tuesday,2,24,2,"1,317",505,823,306,2951
4/24/18,2018,April,Weekday,Tuesday,2,24,3,"1,316",509,829,310,2965
4/24/18,2018,April,Weekday,Tuesday,2,24,4,"1,393",563,851,307,3114
4/24/18,2018,April,Weekday,Tuesday,2,24,5,"1,568",563,899,316,3347
4/24/18,2018,April,Weekday,Tuesday,2,24,6,"1,604",559,891,316,3370
4/24/18,2018,April,Weekday,Tuesday,2,24,7,"1,741",602,"1,028",386,3756
4/24/18,2018,April,Weekday,Tuesday,2,24,8,"2,583",703,"1,164",822,5272
4/24/18,2018,April,Weekday,Tuesday,2,24,9,"2,634",720,"1,329",861,5544
4/24/18,2018,April,Weekday,Tuesday,2,24,10,"2,726",752,"1,481",861,5819
4/24/18,2018,April,Weekday,Tuesday,2,24,11,"2,761",716,"1,485",883,5846
4/24/18,2018,April,Weekday,Tuesday,2,24,12,"2,853",803,"1,570",873,6099
4/24/18,2018,April,Weekday,Tuesday,2,24,13,"2,876",763,"1,650",908,6197
4/24/18,2018,April,Weekday,Tuesday,2,24,14,"2,875",744,"1,584",938,6141
4/24/18,2018,April,Weekday,Tuesday,2,24,15,"2,821",741,"1,464",951,5977
4/24/18,2018,April,Weekday,Tuesday,2,24,16,"2,714",698,"1,455",871,5738
4/24/18,2018,April,Weekday,Tuesday,2,24,17,"2,523",627,"1,530",793,5472
4/24/18,2018,April,Weekday,Tuesday,2,24,18,"1,620",577,"1,405",371,3974
4/24/18,2018,April,Weekday,Tuesday,2,24,19,"1,553",610,"1,386",372,3920
4/24/18,2018,April,Weekday,Tuesday,2,24,20,"1,542",607,"1,496",368,4014
4/24/18,2018,April,Weekday,Tuesday,2,24,21,"1,532",599,"1,507",360,3998
4/24/18,2018,April,Weekday,Tuesday,2,24,22,"1,449",552,"1,179",335,3515
4/24/18,2018,April,Weekday,Tuesday,2,24,23,"1,372",515,929,316,3132
4/25/18,2018,April,Weekday,Wednesday,3,25,0,"1,366",518,919,304,3106
4/25/18,2018,April,Weekday,Wednesday,3,25,1,"1,322",505,903,304,3033
4/25/18,2018,April,Weekday,Wednesday,3,25,2,"1,317",509,925,302,3053
4/25/18,2018,April,Weekday,Wednesday,3,25,3,"1,307",514,920,311,3052
4/25/18,2018,April,Weekday,Wednesday,3,25,4,"1,381",560,953,308,3203
4/25/18,2018,April,Weekday,Wednesday,3,25,5,"1,567",576,"1,014",319,3475
4/25/18,2018,April,Weekday,Wednesday,3,25,6,"1,585",559,"1,002",324,3471
4/25/18,2018,April,Weekday,Wednesday,3,25,7,"1,746",629,"1,125",394,3893
4/25/18,2018,April,Weekday,Wednesday,3,25,8,"2,608",681,"1,287",876,5453
4/25/18,2018,April,Weekday,Wednesday,3,25,9,"2,768",683,"1,517",889,5858
4/25/18,2018,April,Weekday,Wednesday,3,25,10,"2,851",702,"1,545",911,6009
4/25/18,2018,April,Weekday,Wednesday,3,25,11,"2,916",725,"1,527",943,6111
4/25/18,2018,April,Weekday,Wednesday,3,25,12,"2,949",732,"1,542",945,6168
4/25/18,2018,April,Weekday,Wednesday,3,25,13,"2,946",788,"1,611",965,6310
4/25/18,2018,April,Weekday,Wednesday,3,25,14,"2,949",772,"1,516",969,6207
4/25/18,2018,April,Weekday,Wednesday,3,25,15,"2,876",749,"1,463",973,6062
4/25/18,2018,April,Weekday,Wednesday,3,25,16,"2,749",709,"1,559",887,5904
4/25/18,2018,April,Weekday,Wednesday,3,25,17,"2,560",638,"1,521",824,5542
4/25/18,2018,April,Weekday,Wednesday,3,25,18,"1,621",616,"1,432",389,4057
4/25/18,2018,April,Weekday,Wednesday,3,25,19,"1,567",615,"1,330",384,3896
4/25/18,2018,April,Weekday,Wednesday,3,25,20,"1,562",605,"1,337",371,3875
4/25/18,2018,April,Weekday,Wednesday,3,25,21,"1,482",600,"1,406",361,3850
4/25/18,2018,April,Weekday,Wednesday,3,25,22,"1,456",552,"1,338",346,3692
4/25/18,2018,April,Weekday,Wednesday,3,25,23,"1,382",526,884,328,3121
4/26/18,2018,April,Weekday,Thursday,4,26,0,"1,383",523,876,326,3109
4/26/18,2018,April,Weekday,Thursday,4,26,1,"1,367",523,867,315,3072
4/26/18,2018,April,Weekday,Thursday,4,26,2,"1,348",517,880,304,3049
4/26/18,2018,April,Weekday,Thursday,4,26,3,"1,326",521,865,320,3034
4/26/18,2018,April,Weekday,Thursday,4,26,4,"1,413",582,886,313,3194
4/26/18,2018,April,Weekday,Thursday,4,26,5,"1,585",567,953,315,3420
4/26/18,2018,April,Weekday,Thursday,4,26,6,"1,591",562,965,326,3445
4/26/18,2018,April,Weekday,Thursday,4,26,7,"1,798",633,"1,079",406,3916
4/26/18,2018,April,Weekday,Thursday,4,26,8,"2,722",703,"1,237",878,5539
4/26/18,2018,April,Weekday,Thursday,4,26,9,"2,842",726,"1,337",949,5854
4/26/18,2018,April,Weekday,Thursday,4,26,10,"2,960",737,"1,548",989,6235
4/26/18,2018,April,Weekday,Thursday,4,26,11,"3,055",745,"1,620","1,023",6443
4/26/18,2018,April,Weekday,Thursday,4,26,12,"3,131",777,"1,706","1,028",6642
4/26/18,2018,April,Weekday,Thursday,4,26,13,"3,224",784,"1,821","1,033",6862
4/26/18,2018,April,Weekday,Thursday,4,26,14,"3,204",800,"1,743","1,065",6813
4/26/18,2018,April,Weekday,Thursday,4,26,15,"3,025",765,"1,591","1,006",6386
4/26/18,2018,April,Weekday,Thursday,4,26,16,"2,868",712,"1,527",942,6049
4/26/18,2018,April,Weekday,Thursday,4,26,17,"2,661",658,"1,425",853,5598
4/26/18,2018,April,Weekday,Thursday,4,26,18,"1,705",608,"1,339",400,4052
4/26/18,2018,April,Weekday,Thursday,4,26,19,"1,616",644,"1,319",390,3969
4/26/18,2018,April,Weekday,Thursday,4,26,20,"1,625",619,"1,312",381,3937
4/26/18,2018,April,Weekday,Thursday,4,26,21,"1,587",657,"1,189",374,3807
4/26/18,2018,April,Weekday,Thursday,4,26,22,"1,511",569,"1,035",356,3471
4/26/18,2018,April,Weekday,Thursday,4,26,23,"1,414",534,854,336,3139
4/27/18,2018,April,Weekday,Friday,5,27,0,"1,377",526,843,313,3060
4/27/18,2018,April,Weekday,Friday,5,27,1,"1,341",516,836,304,2997
4/27/18,2018,April,Weekday,Friday,5,27,2,"1,318",507,841,305,2971
4/27/18,2018,April,Weekday,Friday,5,27,3,"1,308",513,837,308,2966
4/27/18,2018,April,Weekday,Friday,5,27,4,"1,412",566,874,306,3158
4/27/18,2018,April,Weekday,Friday,5,27,5,"1,566",564,922,307,3358
4/27/18,2018,April,Weekday,Friday,5,27,6,"1,582",555,944,304,3386
4/27/18,2018,April,Weekday,Friday,5,27,7,"1,675",611,"1,031",380,3697
4/27/18,2018,April,Weekday,Friday,5,27,8,"2,490",672,"1,088",839,5089
4/27/18,2018,April,Weekday,Friday,5,27,9,"2,575",706,"1,267",870,5418
4/27/18,2018,April,Weekday,Friday,5,27,10,"2,635",734,"1,346",885,5600
4/27/18,2018,April,Weekday,Friday,5,27,11,"2,668",699,"1,387",887,5642
4/27/18,2018,April,Weekday,Friday,5,27,12,"2,746",705,"1,273",894,5619
4/27/18,2018,April,Weekday,Friday,5,27,13,"2,772",731,"1,168",895,5566
4/27/18,2018,April,Weekday,Friday,5,27,14,"2,728",728,"1,166",926,5548
4/27/18,2018,April,Weekday,Friday,5,27,15,"2,594",703,"1,089",902,5287
4/27/18,2018,April,Weekday,Friday,5,27,16,"2,473",633,"1,025",820,4951
4/27/18,2018,April,Weekday,Friday,5,27,17,"2,310",585,888,743,4526
4/27/18,2018,April,Weekday,Friday,5,27,18,"1,471",555,810,364,3200
