Meter ID     , Date / Time          , KW(ch: 1  set:0)   , KVAR(ch: 2  set:0) , KVA(0(ch: 2  set:0), PF(0(ch: 3  set:0) ,
8B249620     , 2/28/19 17:45        ,6580.8,921.6,6645.02,0.99,
8B249620     , 2/28/19 18:00        ,6638.4,799.2,6686.33,0.99,
8B249620     , 2/28/19 18:15        ,7005.6,892.8,7062.26,0.99,
8B249620     , 2/28/19 18:30        ,7034.4,864,7087.26,0.99,
8B249620     , 2/28/19 18:45        ,7156.8,936,7217.75,0.99,
8B249620     , 2/28/19 19:00        ,7372.8,1044,7446.35,0.99,
8B249620     , 2/28/19 19:15        ,7509.6,1051.2,7582.82,0.99,
8B249620     , 2/28/19 19:30        ,7545.6,1087.2,7623.52,0.99,
8B249620     , 2/28/19 19:45        ,7480.8,1072.8,7557.33,0.99,
8B249620     , 2/28/19 20:00        ,7488,1080,7565.48,0.99,
8B249620     , 2/28/19 20:15        ,7459.2,1094.4,7539.06,0.99,
8B249620     , 2/28/19 20:30        ,7423.2,1072.8,7500.32,0.99,
8B249620     , 2/28/19 20:45        ,7380,1080,7458.61,0.99,
8B249620     , 2/28/19 21:00        ,7200,1123.2,7287.08,0.99,
8B249620     , 2/28/19 21:15        ,7149.6,1202.4,7250,0.99,
8B249620     , 2/28/19 21:30        ,6948,1159.2,7044.04,0.99,
8B249620     , 2/28/19 21:45        ,6825.6,1180.8,6926.98,0.99,
8B249620     , 2/28/19 22:00        ,6652.8,1166.4,6754.28,0.98,
8B249620     , 2/28/19 22:15        ,6386.4,1087.2,6478.28,0.99,
8B249620     , 2/28/19 22:30        ,6235.2,1080,6328.04,0.99,
8B249620     , 2/28/19 22:45        ,5947.2,1015.2,6033.23,0.99,
8B249620     , 2/28/19 23:00        ,5752.8,950.4,5830.78,0.99,
8B249620     , 2/28/19 23:15        ,5644.8,950.4,5724.25,0.99,
8B249620     , 2/28/19 23:30        ,5385.6,950.4,5468.82,0.98,
8B249620     , 2/28/19 23:45        ,5212.8,864,5283.92,0.99,
8B249620     , 3/1/19 00:00         ,5018.4,813.6,5083.92,0.99,
8B249620     , 3/1/19 00:15         ,4896,799.2,4960.8,0.99,
8B249620     , 3/1/19 00:30         ,4773.6,792,4838.86,0.99,
8B249620     , 3/1/19 00:45         ,4644,741.6,4702.84,0.99,
8B249620     , 3/1/19 01:00         ,4564.8,727.2,4622.36,0.99,
8B249620     , 3/1/19 01:15         ,4550.4,727.2,4608.14,0.99,
8B249620     , 3/1/19 01:30         ,4471.2,734.4,4531.11,0.99,
8B249620     , 3/1/19 01:45         ,4420.8,734.4,4481.39,0.99,
8B249620     , 3/1/19 02:00         ,4377.6,727.2,4437.59,0.99,
8B249620     , 3/1/19 02:15         ,4341.6,712.8,4399.72,0.99,
8B249620     , 3/1/19 02:30         ,4341.6,720,4400.9,0.99,
8B249620     , 3/1/19 02:45         ,4356,720,4415.1,0.99,
8B249620     , 3/1/19 03:00         ,4492.8,698.4,4546.76,0.99,
8B249620     , 3/1/19 03:15         ,4579.2,676.8,4628.94,0.99,
8B249620     , 3/1/19 03:30         ,4716,676.8,4764.32,0.99,
8B249620     , 3/1/19 03:45         ,4773.6,669.6,4820.33,0.99,
8B249620     , 3/1/19 04:00         ,4975.2,669.6,5020.06,0.99,
8B249620     , 3/1/19 04:15         ,5155.2,698.4,5202.29,0.99,
8B249620     , 3/1/19 04:30         ,4708.8,691.2,4759.26,0.99,
8B249620     , 3/1/19 04:45         ,4694.4,741.6,4752.62,0.99,
8B249620     , 3/1/19 05:00         ,4723.2,756,4783.32,0.99,
8B249620     , 3/1/19 05:15         ,5004,763.2,5061.87,0.99,
8B249620     , 3/1/19 05:30         ,5148,756,5203.21,0.99,
8B249620     , 3/1/19 05:45         ,5385.6,784.8,5442.48,0.99,
8B249620     , 3/1/19 06:00         ,5544,792,5600.29,0.99,
8B249620     , 3/1/19 06:15         ,5652,828,5712.33,0.99,
8B249620     , 3/1/19 06:30         ,5817.6,813.6,5874.22,0.99,
8B249620     , 3/1/19 06:45         ,5954.4,842.4,6013.69,0.99,
8B249620     , 3/1/19 07:00         ,6019.2,748.8,6065.6,0.99,
8B249620     , 3/1/19 07:15         ,6220.8,655.2,6255.21,0.99,
8B249620     , 3/1/19 07:30         ,6112.8,684,6150.95,0.99,
8B249620     , 3/1/19 07:45         ,5875.2,655.2,5911.62,0.99,
8B249620     , 3/1/19 08:00         ,5774.4,604.8,5805.99,0.99,
8B249620     , 3/1/19 08:15         ,5788.8,633.6,5823.37,0.99,
8B249620     , 3/1/19 08:30         ,5911.2,648,5946.61,0.99,
8B249620     , 3/1/19 08:45         ,5904,669.6,5941.85,0.99,
8B249620     , 3/1/19 09:00         ,5364,705.6,5410.21,0.99,
8B249620     , 3/1/19 09:15         ,4982.4,662.4,5026.24,0.99,
8B249620     , 3/1/19 09:30         ,4284,734.4,4346.49,0.99,
8B249620     , 3/1/19 09:45         ,4255.2,741.6,4319.34,0.99,
8B249620     , 3/1/19 10:00         ,4464,820.8,4538.83,0.98,
8B249620     , 3/1/19 10:15         ,4680,806.4,4748.97,0.99,
8B249620     , 3/1/19 10:30         ,4269.6,878.4,4359.02,0.98,
8B249620     , 3/1/19 10:45         ,3427.2,1022.4,3576.45,0.96,
8B249620     , 3/1/19 11:00         ,3852,957.6,3969.24,0.97,
8B249620     , 3/1/19 11:15         ,3434.4,1029.6,3585.41,0.96,
8B249620     , 3/1/19 11:30         ,3924,1015.2,4053.2,0.97,
8B249620     , 3/1/19 11:45         ,3542.4,1087.2,3705.48,0.96,
8B249620     , 3/1/19 12:00         ,3232.8,1130.4,3424.73,0.94,
8B249620     , 3/1/19 12:15         ,3002.4,1209.6,3236.9,0.93,
8B249620     , 3/1/19 12:30         ,3650.4,1130.4,3821.42,0.96,
8B249620     , 3/1/19 12:45         ,4104,1015.2,4227.7,0.97,
8B249620     , 3/1/19 13:00         ,2980.8,1188,3208.82,0.93,
8B249620     , 3/1/19 13:15         ,3189.6,1130.4,3383.98,0.94,
8B249620     , 3/1/19 13:30         ,3405.6,1130.4,3588.3,0.95,
8B249620     , 3/1/19 13:45         ,3852,1029.6,3987.23,0.97,
8B249620     , 3/1/19 14:00         ,3369.6,1101.6,3545.1,0.95,
8B249620     , 3/1/19 14:15         ,3564,1116,3734.64,0.95,
8B249620     , 3/1/19 14:30         ,3542.4,1152,3725.01,0.95,
8B249620     , 3/1/19 14:45         ,3722.4,1159.2,3898.72,0.95,
8B249620     , 3/1/19 15:00         ,3492,1216.8,3697.93,0.94,
8B249620     , 3/1/19 15:15         ,3744,1202.4,3932.34,0.95,
8B249620     , 3/1/19 15:30         ,3787.2,1245.6,3986.78,0.95,
8B249620     , 3/1/19 15:45         ,4449.6,1180.8,4603.61,0.97,
8B249620     , 3/1/19 16:00         ,4089.6,1274.4,4283.56,0.95,
8B249620     , 3/1/19 16:15         ,5385.6,1152,5507.43,0.98,
8B249620     , 3/1/19 16:30         ,6091.2,943.2,6163.79,0.99,
8B249620     , 3/1/19 16:45         ,6156,1008,6237.98,0.99,
8B249620     , 3/1/19 17:00         ,6062.4,1029.6,6149.21,0.99,
8B249620     , 3/1/19 17:15         ,5767.2,1108.8,5872.82,0.98,
8B249620     , 3/1/19 17:30         ,6408,964.8,6480.22,0.99,
8B249620     , 3/1/19 17:45         ,6422.4,950.4,6492.34,0.99,
8B249620     , 3/1/19 18:00         ,6523.2,907.2,6585.98,0.99,
8B249620     , 3/1/19 18:15         ,6796.8,957.6,6863.93,0.99,
8B249620     , 3/1/19 18:30         ,6933.6,921.6,6994.58,0.99,
8B249620     , 3/1/19 18:45         ,7063.2,1015.2,7135.78,0.99,
8B249620     , 3/1/19 19:00         ,7272,1137.6,7360.44,0.99,
8B249620     , 3/1/19 19:15         ,7185.6,1036.8,7260.01,0.99,
8B249620     , 3/1/19 19:30         ,7063.2,936,7124.95,0.99,
8B249620     , 3/1/19 19:45         ,7084.8,928.8,7145.42,0.99,
8B249620     , 3/1/19 20:00         ,7056,914.4,7115,0.99,
8B249620     , 3/1/19 20:15         ,6933.6,900,6991.77,0.99,
8B249620     , 3/1/19 20:30         ,6825.6,907.2,6885.62,0.99,
8B249620     , 3/1/19 20:45         ,6775.2,907.2,6835.67,0.99,
8B249620     , 3/1/19 21:00         ,6602.4,871.2,6659.63,0.99,
8B249620     , 3/1/19 21:15         ,6472.8,871.2,6531.17,0.99,
8B249620     , 3/1/19 21:30         ,6465.6,864,6523.07,0.99,
8B249620     , 3/1/19 21:45         ,6451.2,892.8,6512.69,0.99,
8B249620     , 3/1/19 22:00         ,6357.6,892.8,6419.98,0.99,
8B249620     , 3/1/19 22:15         ,6220.8,892.8,6284.54,0.99,
8B249620     , 3/1/19 22:30         ,6004.8,864,6066.64,0.99,
8B249620     , 3/1/19 22:45         ,5918.4,878.4,5983.23,0.99,
8B249620     , 3/1/19 23:00         ,5940,972,6019,0.99,
8B249620     , 3/1/19 23:15         ,5846.4,979.2,5927.83,0.99,
8B249620     , 3/1/19 23:30         ,5644.8,957.6,5725.45,0.99,
8B249620     , 3/1/19 23:45         ,5508,957.6,5590.62,0.99,
8B249620     , 3/2/19 00:00         ,5421.6,928.8,5500.58,0.99,
8B249620     , 3/2/19 00:15         ,5320.8,943.2,5403.75,0.98,
8B249620     , 3/2/19 00:30         ,5212.8,914.4,5292.39,0.98,
8B249620     , 3/2/19 00:45         ,5068.8,864,5141.91,0.99,
8B249620     , 3/2/19 01:00         ,5004,849.6,5075.61,0.99,
8B249620     , 3/2/19 01:15         ,4845.6,799.2,4911.06,0.99,
8B249620     , 3/2/19 01:30         ,4665.6,748.8,4725.31,0.99,
8B249620     , 3/2/19 01:45         ,4658.4,763.2,4720.5,0.99,
8B249620     , 3/2/19 02:00         ,4608,756,4669.6,0.99,
8B249620     , 3/2/19 02:15         ,4564.8,763.2,4628.16,0.99,
8B249620     , 3/2/19 02:30         ,4485.6,763.2,4550.06,0.99,
8B249620     , 3/2/19 02:45         ,4586.4,756,4648.29,0.99,
8B249620     , 3/2/19 03:00         ,4622.4,720,4678.14,0.99,
8B249620     , 3/2/19 03:15         ,4701.6,720,4756.41,0.99,
8B249620     , 3/2/19 03:30         ,4780.8,720,4834.71,0.99,
8B249620     , 3/2/19 03:45         ,4816.8,720,4870.31,0.99,
8B249620     , 3/2/19 04:00         ,5090.4,720,5141.07,0.99,
8B249620     , 3/2/19 04:15         ,5169.6,734.4,5221.5,0.99,
8B249620     , 3/2/19 04:30         ,4622.4,705.6,4675.94,0.99,
8B249620     , 3/2/19 04:45         ,4449.6,712.8,4506.33,0.99,
8B249620     , 3/2/19 05:00         ,4413.6,705.6,4469.65,0.99,
8B249620     , 3/2/19 05:15         ,4507.2,691.2,4559.89,0.99,
8B249620     , 3/2/19 05:30         ,4392,669.6,4442.75,0.99,
8B249620     , 3/2/19 05:45         ,4413.6,655.2,4461.97,0.99,
8B249620     , 3/2/19 06:00         ,4399.2,676.8,4450.96,0.99,
8B249620     , 3/2/19 06:15         ,4435.2,662.4,4484.39,0.99,
8B249620     , 3/2/19 06:30         ,4550.4,676.8,4600.46,0.99,
8B249620     , 3/2/19 06:45         ,4644,684,4694.1,0.99,
8B249620     , 3/2/19 07:00         ,4500,540,4532.28,0.99,
8B249620     , 3/2/19 07:15         ,4665.6,504,4692.74,0.99,
8B249620     , 3/2/19 07:30         ,4852.8,604.8,4890.34,0.99,
8B249620     , 3/2/19 07:45         ,4975.2,662.4,5019.1,0.99,
8B249620     , 3/2/19 08:00         ,5040,691.2,5087.18,0.99,
8B249620     , 3/2/19 08:15         ,5076,691.2,5122.84,0.99,
8B249620     , 3/2/19 08:30         ,4910.4,741.6,4966.08,0.99,
8B249620     , 3/2/19 08:45         ,4759.2,813.6,4828.24,0.99,
8B249620     , 3/2/19 09:00         ,4572,885.6,4656.98,0.98,
8B249620     , 3/2/19 09:15         ,4176,921.6,4276.48,0.98,
8B249620     , 3/2/19 09:30         ,4276.8,921.6,4374.97,0.98,
8B249620     , 3/2/19 09:45         ,3765.6,1000.8,3896.32,0.97,
8B249620     , 3/2/19 10:00         ,4572,914.4,4662.54,0.98,
8B249620     , 3/2/19 10:15         ,3211.2,1130.4,3404.35,0.94,
8B249620     , 3/2/19 10:30         ,3571.2,1080,3730.93,0.96,
8B249620     , 3/2/19 10:45         ,4665.6,907.2,4752.98,0.98,
8B249620     , 3/2/19 11:00         ,3492,1130.4,3670.4,0.95,
8B249620     , 3/2/19 11:15         ,4449.6,1029.6,4567.17,0.97,
8B249620     , 3/2/19 11:30         ,3823.2,1116,3982.75,0.96,
8B249620     , 3/2/19 11:45         ,2944.8,1339.2,3235.01,0.91,
8B249620     , 3/2/19 12:00         ,2606.4,1461.6,2988.24,0.87,
8B249620     , 3/2/19 12:15         ,4147.2,1224,4324.05,0.96,
8B249620     , 3/2/19 12:30         ,3686.4,1274.4,3900.47,0.95,
8B249620     , 3/2/19 12:45         ,3391.2,1360.8,3654.04,0.93,
8B249620     , 3/2/19 13:00         ,3362.4,1396.8,3640.99,0.92,
8B249620     , 3/2/19 13:15         ,2865.6,1504.8,3236.68,0.89,
8B249620     , 3/2/19 13:30         ,4312.8,1418.4,4540.06,0.95,
8B249620     , 3/2/19 13:45         ,3679.2,1490.4,3969.61,0.93,
8B249620     , 3/2/19 14:00         ,3700.8,1533.6,4005.98,0.92,
8B249620     , 3/2/19 14:15         ,4852.8,1324.8,5030.38,0.96,
8B249620     , 3/2/19 14:30         ,5270.4,1260,5418.92,0.97,
8B249620     , 3/2/19 14:45         ,5220,1260,5369.92,0.97,
8B249620     , 3/2/19 15:00         ,4996.8,1260,5153.21,0.97,
8B249620     , 3/2/19 15:15         ,5263.2,1238.4,5406.93,0.97,
8B249620     , 3/2/19 15:30         ,6026.4,1101.6,6126.26,0.98,
8B249620     , 3/2/19 15:45         ,6048,1072.8,6142.41,0.98,
8B249620     , 3/2/19 16:00         ,6372,1044,6456.96,0.99,
8B249620     , 3/2/19 16:15         ,6386.4,1087.2,6478.28,0.99,
8B249620     , 3/2/19 16:30         ,6393.6,1058.4,6480.61,0.99,
8B249620     , 3/2/19 16:45         ,5997.6,1101.6,6097.93,0.98,
8B249620     , 3/2/19 17:00         ,6336,1015.2,6416.82,0.99,
8B249620     , 3/2/19 17:15         ,5918.4,1065.6,6013.56,0.98,
8B249620     , 3/2/19 17:30         ,6566.4,986.4,6640.07,0.99,
8B249620     , 3/2/19 17:45         ,6912,921.6,6973.17,0.99,
8B249620     , 3/2/19 18:00         ,6897.6,921.6,6958.9,0.99,
8B249620     , 3/2/19 18:15         ,7063.2,1015.2,7135.78,0.99,
8B249620     , 3/2/19 18:30         ,7063.2,972,7129.77,0.99,
8B249620     , 3/2/19 18:45         ,7063.2,1029.6,7137.85,0.99,
8B249620     , 3/2/19 19:00         ,7221.6,1130.4,7309.54,0.99,
8B249620     , 3/2/19 19:15         ,7387.2,1195.2,7483.26,0.99,
8B249620     , 3/2/19 19:30         ,7351.2,1195.2,7447.73,0.99,
8B249620     , 3/2/19 19:45         ,7603.2,1267.2,7708.08,0.99,
8B249620     , 3/2/19 20:00         ,7524,1252.8,7627.59,0.99,
8B249620     , 3/2/19 20:15         ,7444.8,1216.8,7543.58,0.99,
8B249620     , 3/2/19 20:30         ,7387.2,1231.2,7489.1,0.99,
8B249620     , 3/2/19 20:45         ,7423.2,1274.4,7531.8,0.99,
8B249620     , 3/2/19 21:00         ,7250.4,1267.2,7360.31,0.99,
8B249620     , 3/2/19 21:15         ,7056,1224,7161.38,0.99,
8B249620     , 3/2/19 21:30         ,7077.6,1216.8,7181.44,0.99,
8B249620     , 3/2/19 21:45         ,6962.4,1238.4,7071.68,0.98,
8B249620     , 3/2/19 22:00         ,6868.8,1173.6,6968.34,0.99,
8B249620     , 3/2/19 22:15         ,6696,1144.8,6793.16,0.99,
8B249620     , 3/2/19 22:30         ,6480,1094.4,6571.77,0.99,
8B249620     , 3/2/19 22:45         ,6292.8,1058.4,6381.19,0.99,
8B249620     , 3/2/19 23:00         ,6192,1015.2,6274.67,0.99,
8B249620     , 3/2/19 23:15         ,6004.8,957.6,6080.68,0.99,
8B249620     , 3/2/19 23:30         ,5832,928.8,5905.5,0.99,
8B249620     , 3/2/19 23:45         ,5601.6,914.4,5675.74,0.99,
8B249620     , 3/3/19 00:00         ,5436,907.2,5511.18,0.99,
8B249620     , 3/3/19 00:15         ,5241.6,842.4,5308.86,0.99,
8B249620     , 3/3/19 00:30         ,5112,820.8,5177.48,0.99,
8B249620     , 3/3/19 00:45         ,4982.4,813.6,5048.39,0.99,
8B249620     , 3/3/19 01:00         ,4924.8,813.6,4991.55,0.99,
8B249620     , 3/3/19 01:15         ,4824,806.4,4890.94,0.99,
8B249620     , 3/3/19 01:30         ,4766.4,741.6,4823.75,0.99,
8B249620     , 3/3/19 01:45         ,4658.4,720,4713.71,0.99,
8B249620     , 3/3/19 02:00         ,4636.8,727.2,4693.48,0.99,
8B249620     , 3/3/19 02:15         ,4579.2,734.4,4637.72,0.99,
8B249620     , 3/3/19 02:30         ,4550.4,712.8,4605.89,0.99,
8B249620     , 3/3/19 02:45         ,4550.4,727.2,4608.14,0.99,
8B249620     , 3/3/19 03:00         ,4608,712.8,4662.8,0.99,
8B249620     , 3/3/19 03:15         ,4680,784.8,4745.35,0.99,
8B249620     , 3/3/19 03:30         ,4802.4,784.8,4866.1,0.99,
8B249620     , 3/3/19 03:45         ,4845.6,763.2,4905.34,0.99,
8B249620     , 3/3/19 04:00         ,5047.2,770.4,5105.66,0.99,
8B249620     , 3/3/19 04:15         ,5148,792,5208.57,0.99,
8B249620     , 3/3/19 04:30         ,4701.6,777.6,4765.47,0.99,
8B249620     , 3/3/19 04:45         ,4507.2,763.2,4571.36,0.99,
8B249620     , 3/3/19 05:00         ,4399.2,705.6,4455.43,0.99,
8B249620     , 3/3/19 05:15         ,4420.8,684,4473.4,0.99,
8B249620     , 3/3/19 05:30         ,4356,691.2,4410.5,0.99,
8B249620     , 3/3/19 05:45         ,4406.4,691.2,4460.28,0.99,
8B249620     , 3/3/19 06:00         ,4356,684,4409.38,0.99,
8B249620     , 3/3/19 06:15         ,4348.8,669.6,4400.05,0.99,
8B249620     , 3/3/19 06:30         ,4413.6,676.8,4465.19,0.99,
8B249620     , 3/3/19 06:45         ,4420.8,676.8,4472.31,0.99,
8B249620     , 3/3/19 07:00         ,4370.4,540,4403.63,0.99,
8B249620     , 3/3/19 07:15         ,4399.2,446.4,4421.79,0.99,
8B249620     , 3/3/19 07:30         ,4564.8,518.4,4594.14,0.99,
8B249620     , 3/3/19 07:45         ,4536,525.6,4566.35,0.99,
8B249620     , 3/3/19 08:00         ,4456.8,518.4,4486.85,0.99,
8B249620     , 3/3/19 08:15         ,4428,540,4460.81,0.99,
8B249620     , 3/3/19 08:30         ,4384.8,590.4,4424.37,0.99,
8B249620     , 3/3/19 08:45         ,4233.6,655.2,4284,0.99,
8B249620     , 3/3/19 09:00         ,4082.4,727.2,4146.66,0.98,
8B249620     , 3/3/19 09:15         ,3996,842.4,4083.83,0.98,
8B249620     , 3/3/19 09:30         ,4176,885.6,4268.87,0.98,
8B249620     , 3/3/19 09:45         ,3607.2,1015.2,3747.34,0.96,
8B249620     , 3/3/19 10:00         ,3412.8,1080,3579.61,0.95,
8B249620     , 3/3/19 10:15         ,3463.2,1108.8,3636.37,0.95,
8B249620     , 3/3/19 10:30         ,3513.6,1173.6,3704.42,0.95,
8B249620     , 3/3/19 10:45         ,3592.8,1238.4,3800.24,0.95,
8B249620     , 3/3/19 11:00         ,3139.2,1332,3410.1,0.92,
8B249620     , 3/3/19 11:15         ,3852,1245.6,4048.39,0.95,
8B249620     , 3/3/19 11:30         ,2901.6,1411.2,3226.57,0.9,
8B249620     , 3/3/19 11:45         ,3268.8,1411.2,3560.41,0.92,
8B249620     , 3/3/19 12:00         ,3801.6,1303.2,4018.77,0.95,
8B249620     , 3/3/19 12:15         ,3456,1346.4,3709.01,0.93,
8B249620     , 3/3/19 12:30         ,4003.2,1281.6,4203.34,0.95,
8B249620     , 3/3/19 12:45         ,3722.4,1360.8,3963.34,0.94,
8B249620     , 3/3/19 13:00         ,5047.2,1238.4,5196.91,0.97,
8B249620     , 3/3/19 13:15         ,3909.6,1418.4,4158.95,0.94,
8B249620     , 3/3/19 13:30         ,4327.2,1396.8,4547.05,0.95,
8B249620     , 3/3/19 13:45         ,4572,1360.8,4770.22,0.96,
8B249620     , 3/3/19 14:00         ,3924,1483.2,4194.96,0.94,
8B249620     , 3/3/19 14:15         ,4392,1389.6,4606.59,0.95,
8B249620     , 3/3/19 14:30         ,3528,1548,3852.67,0.92,
8B249620     , 3/3/19 14:45         ,4320,1476,4565.19,0.95,
8B249620     , 3/3/19 15:00         ,4305.6,1540.8,4572.99,0.94,
8B249620     , 3/3/19 15:15         ,4694.4,1612.8,4963.72,0.95,
8B249620     , 3/3/19 15:30         ,5248.8,1483.2,5454.34,0.96,
8B249620     , 3/3/19 15:45         ,5709.6,1440,5888.39,0.97,
8B249620     , 3/3/19 16:00         ,6134.4,1360.8,6283.52,0.98,
8B249620     , 3/3/19 16:15         ,6494.4,1396.8,6642.91,0.98,
8B249620     , 3/3/19 16:30         ,7077.6,1281.6,7192.7,0.98,
8B249620     , 3/3/19 16:45         ,7286.4,1252.8,7393.32,0.99,
8B249620     , 3/3/19 17:00         ,7588.8,1231.2,7688.03,0.99,
8B249620     , 3/3/19 17:15         ,7747.2,1195.2,7838.85,0.99,
8B249620     , 3/3/19 17:30         ,7977.6,1195.2,8066.64,0.99,
8B249620     , 3/3/19 17:45         ,8215.2,1152,8295.58,0.99,
8B249620     , 3/3/19 18:00         ,8265.6,1173.6,8348.5,0.99,
8B249620     , 3/3/19 18:15         ,8488.8,1260,8581.8,0.99,
8B249620     , 3/3/19 18:30         ,8510.4,1224,8597.97,0.99,
8B249620     , 3/3/19 18:45         ,8618.4,1382.4,8728.56,0.99,
8B249620     , 3/3/19 19:00         ,8733.6,1375.2,8841.21,0.99,
8B249620     , 3/3/19 19:15         ,8834.4,1360.8,8938.59,0.99,
8B249620     , 3/3/19 19:30         ,9000,1339.2,9099.09,0.99,
8B249620     , 3/3/19 19:45         ,8827.2,1317.6,8924.99,0.99,
8B249620     , 3/3/19 20:00         ,8870.4,1339.2,8970.92,0.99,
8B249620     , 3/3/19 20:15         ,8841.6,1303.2,8937.13,0.99,
8B249620     , 3/3/19 20:30         ,8928,1368,9032.2,0.99,
8B249620     , 3/3/19 20:45         ,8791.2,1389.6,8900.35,0.99,
8B249620     , 3/3/19 21:00         ,8532,1382.4,8643.27,0.99,
8B249620     , 3/3/19 21:15         ,8330.4,1346.4,8438.5,0.99,
8B249620     , 3/3/19 21:30         ,8064,1317.6,8170.93,0.99,
8B249620     , 3/3/19 21:45         ,7740,1281.6,7845.39,0.99,
8B249620     , 3/3/19 22:00         ,7459.2,1281.6,7568.5,0.99,
8B249620     , 3/3/19 22:15         ,7156.8,1296,7273.2,0.98,
8B249620     , 3/3/19 22:30         ,6976.8,1252.8,7088.39,0.98,
8B249620     , 3/3/19 22:45         ,6732,1224,6842.37,0.98,
8B249620     , 3/3/19 23:00         ,6508.8,1195.2,6617.63,0.98,
8B249620     , 3/3/19 23:15         ,6112.8,1044,6201.31,0.99,
8B249620     , 3/3/19 23:30         ,5824.8,1022.4,5913.85,0.98,
8B249620     , 3/3/19 23:45         ,5601.6,986.4,5687.79,0.98,
8B249620     , 3/4/19 00:00         ,5464.8,972,5550.57,0.98,
8B249620     , 3/4/19 00:15         ,5378.4,928.8,5458.01,0.99,
8B249620     , 3/4/19 00:30         ,5097.6,878.4,5172.73,0.99,
8B249620     , 3/4/19 00:45         ,4968,864,5042.57,0.99,
8B249620     , 3/4/19 01:00         ,4874.4,849.6,4947.89,0.99,
8B249620     , 3/4/19 01:15         ,4852.8,842.4,4925.37,0.99,
8B249620     , 3/4/19 01:30         ,4716,835.2,4789.39,0.98,
8B249620     , 3/4/19 01:45         ,4701.6,842.4,4776.47,0.98,
8B249620     , 3/4/19 02:00         ,4579.2,756,4641.19,0.99,
8B249620     , 3/4/19 02:15         ,4528.8,734.4,4587.96,0.99,
8B249620     , 3/4/19 02:30         ,4492.8,727.2,4551.27,0.99,
8B249620     , 3/4/19 02:45         ,4536,727.2,4593.92,0.99,
8B249620     , 3/4/19 03:00         ,4586.4,741.6,4645.97,0.99,
8B249620     , 3/4/19 03:15         ,4644,741.6,4702.84,0.99,
8B249620     , 3/4/19 03:30         ,4795.2,727.2,4850.03,0.99,
8B249620     , 3/4/19 03:45         ,4795.2,727.2,4850.03,0.99,
8B249620     , 3/4/19 04:00         ,4975.2,712.8,5026,0.99,
8B249620     , 3/4/19 04:15         ,5349.6,784.8,5406.86,0.99,
8B249620     , 3/4/19 04:30         ,4903.2,799.2,4967.91,0.99,
8B249620     , 3/4/19 04:45         ,4809.6,784.8,4873.21,0.99,
8B249620     , 3/4/19 05:00         ,4852.8,777.6,4914.71,0.99,
8B249620     , 3/4/19 05:15         ,5104.8,799.2,5166.98,0.99,
8B249620     , 3/4/19 05:30         ,5220,806.4,5281.92,0.99,
8B249620     , 3/4/19 05:45         ,5630.4,842.4,5693.07,0.99,
8B249620     , 3/4/19 06:00         ,5875.2,907.2,5944.83,0.99,
8B249620     , 3/4/19 06:15         ,5976,907.2,6044.47,0.99,
8B249620     , 3/4/19 06:30         ,5983.2,921.6,6053.76,0.99,
8B249620     , 3/4/19 06:45         ,6084,907.2,6151.27,0.99,
8B249620     , 3/4/19 07:00         ,6120,864,6180.69,0.99,
8B249620     , 3/4/19 07:15         ,6112.8,648,6147.05,0.99,
8B249620     , 3/4/19 07:30         ,6098.4,720,6140.76,0.99,
8B249620     , 3/4/19 07:45         ,6112.8,684,6150.95,0.99,
8B249620     , 3/4/19 08:00         ,6271.2,655.2,6305.33,0.99,
8B249620     , 3/4/19 08:15         ,6631.2,727.2,6670.95,0.99,
8B249620     , 3/4/19 08:30         ,6631.2,799.2,6679.19,0.99,
8B249620     , 3/4/19 08:45         ,6098.4,792,6149.61,0.99,
8B249620     , 3/4/19 09:00         ,5522.4,799.2,5579.93,0.99,
8B249620     , 3/4/19 09:15         ,4694.4,921.6,4784.01,0.98,
8B249620     , 3/4/19 09:30         ,5162.4,871.2,5235.4,0.99,
8B249620     , 3/4/19 09:45         ,4953.6,907.2,5035.99,0.98,
8B249620     , 3/4/19 10:00         ,4773.6,972,4871.55,0.98,
8B249620     , 3/4/19 10:15         ,4636.8,1029.6,4749.74,0.98,
8B249620     , 3/4/19 10:30         ,4147.2,1130.4,4298.5,0.96,
8B249620     , 3/4/19 10:45         ,4240.8,1130.4,4388.87,0.97,
8B249620     , 3/4/19 11:00         ,3542.4,1267.2,3762.23,0.94,
8B249620     , 3/4/19 11:15         ,4233.6,1137.6,4383.78,0.97,
8B249620     , 3/4/19 11:30         ,4233.6,1173.6,4393.26,0.96,
8B249620     , 3/4/19 11:45         ,3960,1245.6,4151.28,0.95,
8B249620     , 3/4/19 12:00         ,4406.4,1267.2,4584.99,0.96,
8B249620     , 3/4/19 12:15         ,4788,1188,4933.18,0.97,
8B249620     , 3/4/19 12:30         ,3909.6,1260,4107.62,0.95,
8B249620     , 3/4/19 12:45         ,3938.4,1245.6,4130.68,0.95,
8B249620     , 3/4/19 13:00         ,3816,1267.2,4020.9,0.95,
8B249620     , 3/4/19 13:15         ,4096.8,1231.2,4277.81,0.96,
8B249620     , 3/4/19 13:30         ,4190.4,1216.8,4363.49,0.96,
8B249620     , 3/4/19 13:45         ,4456.8,1166.4,4606.9,0.97,
8B249620     , 3/4/19 14:00         ,4723.2,1080,4845.1,0.97,
